"","date","NSEI.Open","NSEI.High","NSEI.Low","NSEI.Close","NSEI.Volume","NSEI.Adjusted","GSPC.Open","GSPC.High","GSPC.Low","GSPC.Close","GSPC.Volume","GSPC.Adjusted","IXIC.Open","IXIC.High","IXIC.Low","IXIC.Close","IXIC.Volume","IXIC.Adjusted","N225.Open","N225.High","N225.Low","N225.Close","N225.Volume","N225.Adjusted","HSI.Open","HSI.High","HSI.Low","HSI.Close","HSI.Volume","HSI.Adjusted","FTSE.Open","FTSE.High","FTSE.Low","FTSE.Close","FTSE.Volume","FTSE.Adjusted","INR.X.Open","INR.X.High","INR.X.Low","INR.X.Close","INR.X.Volume","INR.X.Adjusted","GBPINR.X.Open","GBPINR.X.High","GBPINR.X.Low","GBPINR.X.Close","GBPINR.X.Volume","GBPINR.X.Adjusted","JPYINR.X.Open","JPYINR.X.High","JPYINR.X.Low","JPYINR.X.Close","JPYINR.X.Volume","JPYINR.X.Adjusted","GOLD.Open","GOLD.High","GOLD.Low","GOLD.Close","GOLD.Volume","GOLD.Adjusted","F.CL.NYM.Open","F.CL.NYM.High","F.CL.NYM.Low","F.CL.NYM.Close","F.CL.NYM.Volume","F.CL.NYM.Adjusted"
"39",2017-09-28,9736.400391,9789.200195,9687.549805,9768.950195,385000,9768.950195,2503.409912,2510.810059,2502.929932,2510.060059,3168620000,2510.060059,6437.959961,6456.22998,6427.660156,6453.450195,1828570000,6453.450195,20398.630859,20399.869141,20299.679688,20363.109375,84000,20363.109375,27661.269531,27665.160156,27421.599609,27421.599609,1968973700,27421.599609,7313.5,7323.299805,7289.799805,7322.799805,725911000,7322.799805,65.462997,65.474998,65.239998,65.360001,0,65.360001,87.7799,87.7799,87.7799,87.7799,0,87.7799,0.581148,0.581148,0.581148,0.581148,0,0.581148,98.050003,99.040001,97.879997,98.480003,472400,96.135239,NA,NA,NA,NA,NA,NA
"40",2017-09-29,9814.299805,9854,9775.349609,9788.599609,196300,9788.599609,2509.959961,2519.439941,2507.98999,2519.360107,3211920000,2519.360107,6461.279785,6497.97998,6454.859863,6495.959961,1967720000,6495.959961,20315.339844,20370.330078,20285.060547,20356.279297,85100,20356.279297,27492.130859,27581.130859,27383.160156,27554.300781,1665527400,27554.300781,7322.799805,7382.700195,7321.600098,7372.799805,728387400,7372.799805,65.462997,65.474998,65.239998,65.360001,0,65.360001,87.7799,87.7799,87.7799,87.7799,0,87.7799,0.581148,0.581148,0.581148,0.581148,0,0.581148,98.489998,98.760002,97.629997,97.660004,322700,95.334763,NA,NA,NA,NA,NA,NA
"41",2017-10-03,9893.299805,9895.400391,9831.049805,9859.5,162800,9859.5,2530.340088,2535.129883,2528.850098,2534.580078,3068850000,2534.580078,6523.740234,6532.180176,6509.709961,6531.709961,1969320000,6531.709961,20475.25,20628.380859,20438.169922,20614.070313,72800,20614.070313,27884.210938,28194.160156,27737.380859,28173.210938,3430577300,28173.210938,7438.799805,7469.799805,7426.700195,7468.100098,697184200,7468.100098,65.475502,65.475502,64.949997,65.4431,0,65.4431,86.654404,86.654404,86.654404,86.654404,0,86.654404,0.579923,0.579923,0.579923,0.579923,0,0.579923,97.139999,98,97.099998,97.589996,211400,95.266418,NA,NA,NA,NA,NA,NA
"42",2017-10-04,9884.349609,9938.299805,9850.650391,9914.900391,156200,9914.900391,2533.47998,2540.530029,2531.800049,2537.73999,3017120000,2537.73999,6521.959961,6546.459961,6513.120117,6534.629883,1938440000,6534.629883,20660.810547,20689.080078,20592.179688,20626.660156,73500,20626.660156,28311.269531,28521.769531,28311.269531,28379.179688,2095400500,28379.179688,7468.100098,7476.299805,7456.600098,7467.600098,916914900,7467.600098,65.0205,65.220001,64.970001,65.019501,0,65.019501,86.038803,86.038803,86.038803,86.038803,0,86.038803,0.576297,0.576297,0.576297,0.576297,0,0.576297,98.330002,98.730003,97.739998,98.32,223600,95.979042,NA,NA,NA,NA,NA,NA
"43",2017-10-06,9908.150391,9989.349609,9906.599609,9979.700195,195800,9979.700195,2547.439941,2549.409912,2543.790039,2549.330078,2884570000,2549.330078,6566.950195,6590.180176,6566.839844,6590.180176,1742470000,6590.180176,20716.849609,20721.150391,20659.150391,20690.710938,75900,20690.710938,28626.410156,28626.410156,28377.849609,28458.039063,1967890900,28458.039063,7508,7527.700195,7508,7522.899902,673882500,7522.899902,65.0205,65.220001,64.970001,65.019501,0,65.019501,86.038803,86.038803,86.038803,86.038803,0,86.038803,0.576297,0.576297,0.576297,0.576297,0,0.576297,96.220001,97.639999,95.660004,97.57,468600,95.246902,NA,NA,NA,NA,NA,NA
"44",2017-10-09,9988.200195,10015.75,9959.450195,9988.75,143900,9988.75,2551.389893,2551.820068,2541.600098,2544.72998,2483970000,2544.72998,6597.370117,6599.339844,6572.439941,6579.72998,1490620000,6579.72998,20716.849609,20721.150391,20659.150391,20690.710938,75900,20690.710938,28440.169922,28488.349609,28282.009766,28326.589844,1745232800,28326.589844,7522.899902,7523.700195,7493.700195,7507.899902,675841500,7507.899902,65.415001,65.419998,65.120003,65.414597,0,65.414597,85.9813,85.9813,85.9813,85.9813,0,85.9813,0.580648,0.580648,0.580648,0.580648,0,0.580648,98.5,98.800003,98.190002,98.540001,231400,96.19381,NA,NA,NA,NA,NA,NA
"45",2017-10-10,10013.700195,10034,10002.299805,10016.950195,148600,10016.950195,2549.98999,2555.22998,2544.860107,2550.639893,2960500000,2550.639893,6602.490234,6608.299805,6561.779785,6587.25,1799400000,6587.25,20680.539063,20823.660156,20663.080078,20823.509766,78300,20823.509766,28334.919922,28503.839844,28260.199219,28490.830078,1388761700,28490.830078,7507.899902,7543.899902,7504.600098,7538.299805,797063500,7538.299805,65.250298,65.32,65.125,65.238899,0,65.238899,86.187698,86.187698,86.187698,86.187698,0,86.187698,0.580701,0.580701,0.580701,0.580701,0,0.580701,99.720001,99.800003,98.550003,98.68,732300,96.330475,NA,NA,NA,NA,NA,NA
"46",2017-10-11,10042.599609,10067.25,9955.799805,9984.799805,189700,9984.799805,2550.620117,2555.23999,2547.949951,2555.23999,2976090000,2555.23999,6586.72998,6604.209961,6577.990234,6603.549805,1830360000,6603.549805,20803.710938,20898.410156,20788.119141,20881.269531,80200,20881.269531,28622.009766,28625.660156,28330.730469,28389.570313,1874745400,28389.570313,7538.299805,7550.200195,7519.600098,7533.799805,1212434400,7533.799805,65.150497,65.245003,64.989998,65.205399,0,65.205399,86.330498,86.330498,86.330498,86.330498,0,86.330498,0.579944,0.579944,0.579944,0.579944,0,0.579944,99.32,99.589996,97.919998,99.489998,512500,97.121185,NA,NA,NA,NA,NA,NA
"47",2017-10-12,10011.200195,10104.450195,9977.099609,10096.400391,200900,10096.400391,2552.879883,2555.330078,2548.310059,2550.929932,3151510000,2550.929932,6594.759766,6613.5,6586.319824,6591.509766,2000470000,6591.509766,20958.179688,20994.400391,20917.039063,20954.720703,80400,20954.720703,28431.050781,28528.710938,28343.320313,28459.029297,1579431600,28459.029297,7533.799805,7565.100098,7526.299805,7556.200195,701114100,7556.200195,65.050499,65.050499,64.650002,65.045998,0,65.045998,86.279404,86.279404,86.279404,86.279404,0,86.279404,0.579531,0.579531,0.579531,0.579531,0,0.579531,98.809998,99.629997,98.550003,99.029999,241600,96.672142,NA,NA,NA,NA,NA,NA
"48",2017-10-13,10123.700195,10191.900391,10120.099609,10167.450195,230100,10167.450195,2555.659912,2557.649902,2552.090088,2553.169922,3149440000,2553.169922,6613.209961,6616.580078,6602.200195,6605.799805,1756150000,6605.799805,20959.660156,21211.289063,20933,21155.179688,110500,21155.179688,28423.650391,28492.390625,28369.869141,28476.429688,1616416300,28476.429688,7556.200195,7556.200195,7521.100098,7535.399902,666480800,7535.399902,65.050499,65.050499,64.650002,65.045998,0,65.045998,86.279404,86.279404,86.279404,86.279404,0,86.279404,0.579531,0.579531,0.579531,0.579531,0,0.579531,100.900002,100.900002,99.940002,100.440002,315900,98.048569,NA,NA,NA,NA,NA,NA
"49",2017-10-16,10207.400391,10242.950195,10175.099609,10230.849609,203000,10230.849609,2555.570068,2559.469971,2552.639893,2557.639893,2916020000,2557.639893,6622.549805,6632.5,6607.029785,6624,1629480000,6624,21221.269531,21347.070313,21187.929688,21255.560547,102300,21255.560547,28661.980469,28792.060547,28620.380859,28692.800781,1740653100,28692.800781,7535.399902,7557,7526.700195,7527,715914400,7527,64.690002,65.040001,64.690002,64.694603,0,64.694603,85.739304,85.739304,85.739304,85.739304,0,85.739304,0.576626,0.576626,0.576626,0.576626,0,0.576626,100.220001,100.43,97.940002,98.400002,250600,96.057144,NA,NA,NA,NA,NA,NA
"50",2017-10-17,10227.650391,10251.849609,10212.599609,10234.450195,195700,10234.450195,2557.169922,2559.709961,2554.689941,2559.360107,2889390000,2559.360107,6621.419922,6628.600098,6613.209961,6623.660156,1647240000,6623.660156,21352.169922,21393.960938,21230.669922,21336.119141,92400,21336.119141,28777.179688,28777.179688,28641.949219,28697.490234,1286878300,28697.490234,7527,7550.399902,7506.299805,7516.200195,1003303400,7516.200195,65.023003,65.153,64.894997,64.928703,0,64.928703,85.6726,85.6726,85.6726,85.6726,0,85.6726,0.57862,0.57862,0.57862,0.57862,0,0.57862,97.459999,97.489998,96.470001,97.279999,358700,94.963806,NA,NA,NA,NA,NA,NA
"51",2017-10-18,10209.400391,10236.450195,10175.75,10210.849609,254200,10210.849609,2562.870117,2564.110107,2559.669922,2561.26001,2998090000,2561.26001,6634.259766,6635.52002,6613.549805,6624.220215,1734030000,6624.220215,21374.660156,21402.759766,21317.669922,21363.050781,72700,21363.050781,28636.199219,28729.339844,28629.730469,28711.759766,1429159000,28711.759766,7516.200195,7555.200195,7516.200195,7542.899902,626374800,7542.899902,65.045502,65.114998,64.940002,65.0401,0,65.0401,85.9375,85.9375,85.9375,85.9375,0,85.9375,0.57551,0.57551,0.57551,0.57551,0,0.57551,97.559998,97.980003,96.790001,97.190002,588500,94.875954,NA,NA,NA,NA,NA,NA
"52",2017-10-19,10210.349609,10211.950195,10123.349609,10146.549805,30200,10146.549805,2553.389893,2562.360107,2547.919922,2562.100098,2990710000,2562.100098,6583.700195,6605.290039,6558.529785,6605.069824,1823860000,6605.069824,21450.039063,21503.849609,21381.519531,21448.519531,84600,21448.519531,28783.849609,28798.779297,28094.539063,28159.089844,2125428600,28159.089844,7542.899902,7542.899902,7485.399902,7523,806162200,7523,64.987999,65.089996,64.904198,64.904602,0,64.904602,85.3536,85.3536,85.3536,85.3536,0,85.3536,0.576008,0.576008,0.576008,0.576008,0,0.576008,98.849998,99.099998,97.889999,98.349998,339500,96.008331,NA,NA,NA,NA,NA,NA
"53",2017-10-23,10176.650391,10224.150391,10124.5,10184.849609,218100,10184.849609,2578.080078,2578.290039,2564.330078,2564.97998,3211710000,2564.97998,6641.569824,6641.569824,6581.149902,6586.830078,1809320000,6586.830078,21709.300781,21723.599609,21614.509766,21696.650391,87400,21696.650391,28557.800781,28557.800781,28253.320313,28305.880859,1712055400,28305.880859,7523.200195,7542,7511.799805,7524.5,548853900,7524.5,65.012497,65.239998,64.892998,65.034897,0,65.034897,85.888702,85.888702,85.888702,85.888702,0,85.888702,0.573804,0.573804,0.573804,0.573804,0,0.573804,97.660004,99.010002,97.639999,98.230003,365400,95.89119,NA,NA,NA,NA,NA,NA
"54",2017-10-24,10218.549805,10237.75,10182.400391,10207.700195,217200,10207.700195,2568.659912,2572.179932,2565.580078,2569.129883,3427330000,2569.129883,6598.609863,6611.899902,6582.060059,6598.430176,1842640000,6598.430176,21670,21805.169922,21646.519531,21805.169922,88200,21805.169922,28232.619141,28356.099609,28098.830078,28154.970703,1426893600,28154.970703,7524.5,7535.200195,7508.5,7526.5,657035000,7526.5,65.079498,65.205002,64.754997,65.079498,0,65.079498,85.462196,85.462196,85.462196,85.462196,0,85.462196,0.571143,0.571143,0.571143,0.571143,0,0.571143,97.860001,98,97.120003,97.419998,275900,95.100471,NA,NA,NA,NA,NA,NA
"55",2017-10-25,10321.150391,10340.549805,10240.900391,10295.349609,594200,10295.349609,2566.52002,2567.399902,2544,2557.149902,3874510000,2557.149902,6587.220215,6600.640137,6517.930176,6563.890137,2190720000,6563.890137,21900.130859,21921.359375,21648.349609,21707.619141,122000,21707.619141,28238.849609,28387.210938,28198.560547,28302.890625,1272809300,28302.890625,7526.5,7528.5,7437.399902,7447.200195,894719200,7447.200195,64.917999,64.919998,64.709999,64.839996,0,64.839996,86.065498,86.065498,86.065498,86.065498,0,86.065498,0.570986,0.570986,0.570986,0.570986,0,0.570986,97.160004,97.629997,96.900002,97.190002,297000,94.875954,NA,NA,NA,NA,NA,NA
"56",2017-10-26,10291.799805,10355.650391,10271.849609,10343.799805,429700,10343.799805,2560.080078,2567.070068,2559.800049,2560.399902,3869050000,2560.399902,6567.589844,6582.759766,6550.029785,6556.77002,2108210000,6556.77002,21698.949219,21793.619141,21688.560547,21739.779297,82600,21739.779297,28165.609375,28316.199219,28102.75,28202.380859,1431611800,28202.380859,7447.200195,7488.299805,7440.100098,7486.5,988569400,7486.5,64.832001,65.165001,64.599998,64.599998,0,64.599998,84.821404,84.821404,84.821404,84.821404,0,84.821404,0.566051,0.566051,0.566051,0.566051,0,0.566051,97.370003,97.389999,95.870003,96.150002,457900,93.86071,NA,NA,NA,NA,NA,NA
"57",2017-10-27,10362.299805,10366.150391,10311.299805,10323.049805,312700,10323.049805,2570.26001,2582.97998,2565.939941,2581.070068,3887110000,2581.070068,6635.029785,6708.129883,6625.779785,6701.259766,2403600000,6701.259766,21903.269531,22016.5,21815.720703,22008.449219,120400,22008.449219,28332.910156,28494.519531,28305.730469,28438.849609,2255521100,28438.849609,7486.5,7520.799805,7485.200195,7505,844552500,7505,64.832001,65.165001,64.599998,64.599998,0,64.599998,84.821404,84.821404,84.821404,84.821404,0,84.821404,0.566051,0.566051,0.566051,0.566051,0,0.566051,97.129997,98.129997,96.989998,97.489998,330700,95.168808,NA,NA,NA,NA,NA,NA
"58",2017-10-30,10353.849609,10384.5,10344.299805,10363.650391,236900,10363.650391,2577.75,2580.030029,2568.25,2572.830078,3658870000,2572.830078,6693.77002,6727.390137,6677.149902,6698.959961,2013640000,6698.959961,22047.949219,22086.880859,21921.240234,22011.669922,135600,22011.669922,28585.150391,28650.820313,28336.189453,28336.189453,2133304700,28336.189453,7505,7507,7478.399902,7487.799805,727471900,7487.799805,64.873398,65.029999,64.790001,64.873398,0,64.873398,85.205002,85.205002,85.205002,85.205002,0,85.205002,0.570371,0.570371,0.570371,0.570371,0,0.570371,98.32,99.709999,97.989998,98.830002,340400,96.476906,NA,NA,NA,NA,NA,NA
"59",2017-10-31,10364.900391,10367.700195,10323.950195,10335.299805,232600,10335.299805,2575.98999,2578.290039,2572.149902,2575.26001,3827230000,2575.26001,6713.709961,6737.75,6705.790039,6727.669922,2043890000,6727.669922,21897.289063,22020.380859,21840.070313,22011.609375,102400,22011.609375,28247,28354.109375,28183.789063,28245.539063,2447177600,28245.539063,7487.799805,7516.899902,7484,7493.100098,708732700,7493.100098,64.841301,64.860001,64.709999,64.8424,0,64.8424,85.672897,85.672897,85.672897,85.672897,0,85.672897,0.573847,0.573847,0.573847,0.573847,0,0.573847,98.519997,98.639999,97.720001,98.269997,213300,95.930229,NA,NA,NA,NA,NA,NA
"60",2017-11-01,10390.349609,10451.650391,10383.049805,10440.5,260300,10440.5,2583.209961,2588.399902,2574.919922,2579.360107,3813180000,2579.360107,6758.640137,6759.660156,6691.47998,6716.529785,2056860000,6716.529785,22144.919922,22455.919922,22130.029297,22420.080078,112600,22420.080078,28387.550781,28606.589844,28329.5,28594.060547,2316556900,28594.060547,7493.100098,7532.399902,7488,7488,1172721000,7488,64.670097,64.742996,64.459999,64.670097,0,64.670097,85.960899,85.960899,85.960899,85.960899,0,85.960899,0.569029,0.569029,0.569029,0.569029,0,0.569029,98.709999,99.349998,97.870003,98.190002,530600,95.852142,NA,NA,NA,NA,NA,NA
"61",2017-11-02,10440.5,10453,10412.549805,10423.799805,201500,10423.799805,2579.459961,2581.110107,2566.169922,2579.850098,4048270000,2579.850098,6709.390137,6719.970215,6677.549805,6714.939941,2262940000,6714.939941,22512.179688,22540.25,22400.009766,22539.119141,105700,22539.119141,28604.949219,28643.580078,28492.199219,28518.640625,2151398900,28518.640625,7488,7562.299805,7478.899902,7555.299805,1002706700,7555.299805,64.555,64.667999,64.459999,64.555099,0,64.555099,85.570297,85.570297,85.570297,85.570297,0,85.570297,0.565519,0.565519,0.565519,0.565519,0,0.565519,95.019997,95.410004,89.790001,90.580002,1768500,88.423332,NA,NA,NA,NA,NA,NA
"62",2017-11-03,10461.549805,10461.700195,10403.599609,10452.5,199900,10452.5,2581.929932,2588.419922,2576.77002,2587.840088,3567710000,2587.840088,6737.089844,6765.140137,6712.930176,6764.439941,2195010000,6764.439941,22512.179688,22540.25,22400.009766,22539.119141,0,22539.119141,28603.509766,28661.289063,28542.660156,28603.609375,1576569100,28603.609375,7555.299805,7581,7541.899902,7560.399902,652248400,7560.399902,64.500198,64.690697,64.389999,64.500504,0,64.500504,84.194397,84.194397,84.194397,84.194397,0,84.194397,0.565714,0.565714,0.565714,0.565714,0,0.565714,91.860001,92.050003,90.139999,91.260002,618500,89.087143,NA,NA,NA,NA,NA,NA
"63",2017-11-06,10431.75,10490.450195,10413.75,10451.799805,193600,10451.799805,2587.469971,2593.379883,2585.659912,2591.129883,3539080000,2591.129883,6763.299805,6790.669922,6763.169922,6786.439941,2166470000,6786.439941,22612.960938,22644.679688,22435.339844,22548.349609,111900,22548.349609,28616.349609,28650.789063,28137.769531,28596.800781,2260004000,28596.800781,7560.399902,7572.899902,7544.200195,7562.299805,615052400,7562.299805,64.693398,64.739998,64.559998,64.693398,0,64.693398,84.621803,84.621803,84.621803,84.621803,0,84.621803,0.566601,0.566601,0.566601,0.566601,0,0.566601,91.440002,92.68,91.019997,92.010002,544400,89.819283,NA,NA,NA,NA,NA,NA
"64",2017-11-07,10477.150391,10485.75,10340.799805,10350.150391,286900,10350.150391,2592.110107,2597.02002,2584.350098,2590.639893,3809650000,2590.639893,6785.439941,6795.52002,6750.350098,6767.779785,2205270000,6767.779785,22518.75,22953.179688,22512.910156,22937.599609,107800,22937.599609,28715.400391,29017.400391,28715.070313,28994.339844,2128719800,28994.339844,7562.299805,7582.899902,7507.799805,7513.100098,731355900,7513.100098,64.590897,65.169998,64.582497,64.590897,0,64.590897,85.0989,85.0989,85.0989,85.0989,0,85.0989,0.567727,0.567727,0.567727,0.567727,0,0.567727,91.760002,91.959999,90.660004,91.150002,379000,88.979759,NA,NA,NA,NA,NA,NA
"65",2017-11-08,10361.950195,10384.25,10285.5,10303.150391,274500,10303.150391,2588.709961,2595.469971,2585.02002,2594.379883,3899360000,2594.379883,6764.850098,6791.649902,6753.339844,6789.120117,2110990000,6789.120117,22849.910156,22922.800781,22759.070313,22913.820313,100200,22913.820313,28950.5,29123.439453,28885.070313,28907.599609,1831425800,28907.599609,7513.100098,7534.5,7504.799805,7529.700195,784072500,7529.700195,65.165001,65.18,64.879997,65.164497,0,65.164497,85.835403,85.835403,85.835403,85.835403,0,85.835403,0.572819,0.572819,0.572819,0.572819,0,0.572819,91.82,91.900002,91.059998,91.419998,242800,89.243332,NA,NA,NA,NA,NA,NA
"66",2017-11-09,10358.650391,10368.450195,10266.950195,10308.950195,240200,10308.950195,2584,2586.5,2566.330078,2584.620117,3831610000,2584.620117,6737.450195,6758.930176,6687.279785,6750.049805,2235180000,6750.049805,22989.439453,23382.150391,22522.830078,22868.710938,160400,22868.710938,28987.789063,29192.509766,28960.050781,29136.570313,1822998100,29136.570313,7529.700195,7532.200195,7476.899902,7484.100098,834887900,7484.100098,64.9105,65.095001,64.839996,64.9105,0,64.9105,85.117401,85.117401,85.117401,85.117401,0,85.117401,0.569755,0.569755,0.569755,0.569755,0,0.569755,90.760002,91.5,90.5,91.169998,593700,88.999283,NA,NA,NA,NA,NA,NA
"67",2017-11-10,10304.349609,10344.950195,10254.099609,10321.75,279400,10321.75,2580.179932,2583.810059,2575.570068,2582.300049,3486910000,2582.300049,6736.390137,6757.339844,6727.350098,6750.939941,1973970000,6750.939941,22580.699219,22724.390625,22511.929688,22681.419922,106600,22681.419922,29060.130859,29237.849609,29036.449219,29120.919922,1781772000,29120.919922,7484.100098,7500.299805,7421.700195,7433,673856600,7433,64.968002,65.370003,64.959999,64.968002,0,64.968002,85.396599,85.396599,85.396599,85.396599,0,85.396599,0.573036,0.573036,0.573036,0.573036,0,0.573036,91.209999,92.040001,90.489998,90.550003,394100,88.394051,NA,NA,NA,NA,NA,NA
"68",2017-11-13,10322,10334.150391,10216.25,10224.950195,210300,10224.950195,2576.530029,2587.659912,2574.47998,2584.840088,3402930000,2584.840088,6727.390137,6766.299805,6723.430176,6757.600098,1973790000,6757.600098,22607.560547,22607.919922,22380.990234,22380.990234,80700,22380.990234,29058.230469,29258.5,29058.230469,29182.179688,1786820800,29182.179688,7433,7469.299805,7403,7415.200195,745139300,7415.200195,65.160301,65.540001,65.144997,65.160301,0,65.160301,85.491997,85.491997,85.491997,85.491997,0,85.491997,0.57316,0.57316,0.57316,0.57316,0,0.57316,90.260002,90.949997,90.209999,90.57,164100,88.413567,NA,NA,NA,NA,NA,NA
"69",2017-11-14,10223.400391,10248,10175.549805,10186.599609,305000,10186.599609,2577.75,2579.659912,2566.560059,2578.870117,3641760000,2578.870117,6733.870117,6743.629883,6709.27002,6737.870117,1983830000,6737.870117,22342.929688,22532.300781,22323.240234,22380.009766,95900,22380.009766,29272.099609,29320.029297,29143.630859,29152.119141,1697043600,29152.119141,7415.200195,7436.600098,7396.899902,7414.399902,1141147200,7414.399902,65.4384,65.580002,65.294998,65.4384,0,65.4384,85.877197,85.877197,85.877197,85.877197,0,85.877197,0.576118,0.576118,0.576118,0.576118,0,0.576118,91.089996,92.370003,90.849998,92.07,452400,89.877853,NA,NA,NA,NA,NA,NA
"70",2017-11-15,10171.950195,10175.450195,10094,10118.049805,207400,10118.049805,2569.449951,2572.840088,2557.449951,2564.620117,3558890000,2564.620117,6700.680176,6725.319824,6667.310059,6706.209961,1908660000,6706.209961,22250.980469,22305.240234,22004.789063,22028.320313,120600,22028.320313,29026.109375,29106.490234,28851.689453,28851.689453,2046100400,28851.689453,7414.399902,7415.100098,7357.100098,7372.600098,891890700,7372.600098,65.4133,65.464996,65.150002,65.413399,0,65.413399,86.070297,86.070297,86.070297,86.070297,0,86.070297,0.576828,0.576828,0.576828,0.576828,0,0.576828,93.269997,93.559998,92.269997,92.699997,444600,90.492851,NA,NA,NA,NA,NA,NA
"71",2017-11-16,10152.900391,10232.25,10139.200195,10214.75,182600,10214.75,2572.949951,2590.090088,2572.949951,2585.639893,3312710000,2585.639893,6742.339844,6806.669922,6742.339844,6793.290039,2002920000,6793.290039,21975.230469,22392.130859,21972.339844,22351.119141,96600,22351.119141,28963.769531,29095.490234,28877.759766,29018.759766,1501023200,29018.759766,7372.600098,7393.299805,7368.100098,7386.899902,898881100,7386.899902,65.4133,65.464996,65.150002,65.413399,0,65.413399,86.070297,86.070297,86.070297,86.070297,0,86.070297,0.576828,0.576828,0.576828,0.576828,0,0.576828,92.230003,92.940002,92.169998,92.720001,238500,90.512383,NA,NA,NA,NA,NA,NA
"72",2017-11-17,10324.549805,10343.599609,10268.049805,10283.599609,203300,10283.599609,2582.939941,2583.959961,2577.620117,2578.850098,3300160000,2578.850098,6794.450195,6797.75,6777.430176,6782.790039,1988090000,6782.790039,22603.300781,22757.400391,22319.119141,22396.800781,113700,22396.800781,29214.359375,29341.919922,29158.349609,29199.039063,2068123000,29199.039063,7386.899902,7406.5,7356.200195,7380.700195,710733600,7380.700195,65.4133,65.464996,65.150002,65.413399,0,65.413399,86.070297,86.070297,86.070297,86.070297,0,86.070297,0.576828,0.576828,0.576828,0.576828,0,0.576828,92.959999,93.690002,92.690002,93.620003,485000,91.390953,NA,NA,NA,NA,NA,NA
"73",2017-11-20,10287.200195,10309.849609,10261.5,10298.75,147200,10298.75,2579.48999,2584.639893,2578.23999,2582.139893,3003540000,2582.139893,6789.279785,6795.830078,6779.490234,6790.709961,1800880000,6790.709961,22279.980469,22410.240234,22215.070313,22261.759766,71700,22261.759766,29227.080078,29299.869141,29089.580078,29260.310547,1619910000,29260.310547,7380.700195,7397.399902,7350.399902,7389.5,716131100,7389.5,64.904999,65.120003,64.904999,64.904999,0,64.904999,85.6922,85.6922,85.6922,85.6922,0,85.6922,0.579312,0.579312,0.579312,0.579312,0,0.579312,93.489998,93.959999,92.989998,93.629997,458300,91.400711,NA,NA,NA,NA,NA,NA
"74",2017-11-21,10329.25,10358.700195,10315.049805,10326.900391,186100,10326.900391,2589.169922,2601.189941,2589.169922,2599.030029,3332720000,2599.030029,6820.549805,6862.660156,6820.02002,6862.47998,1883550000,6862.47998,22456.789063,22563.25,22416.480469,22416.480469,76100,22416.480469,29369.689453,29818.070313,29343.480469,29818.070313,2467367300,29818.070313,7389.5,7422.200195,7367.899902,7411.299805,730690300,7411.299805,65.025002,65.147003,64.805,65.025002,0,65.025002,86.125801,86.125801,86.125801,86.125801,0,86.125801,0.577738,0.577738,0.577738,0.577738,0,0.577738,94.129997,94.959999,93.949997,94.68,378400,92.425713,NA,NA,NA,NA,NA,NA
"75",2017-11-22,10350.799805,10368.700195,10309.549805,10342.299805,157600,10342.299805,2600.310059,2600.939941,2595.22998,2597.080078,2762950000,2597.080078,6869.529785,6874.52002,6859.279785,6867.359863,1588200000,6867.359863,22601.550781,22677.339844,22513.439453,22523.150391,81100,22523.150391,30087.189453,30199.689453,29911.070313,30003.490234,2474928600,30003.490234,7411.299805,7460.899902,7410.399902,7419,834065800,7419,64.760498,64.949997,64.690002,64.761299,0,64.761299,85.779999,85.779999,85.779999,85.779999,0,85.779999,0.576471,0.576471,0.576471,0.576471,0,0.576471,96.209999,96.839996,96.139999,96.410004,372100,94.114525,NA,NA,NA,NA,NA,NA
"76",2017-11-24,10366.799805,10404.5,10362.25,10389.700195,129200,10389.700195,2600.419922,2604.209961,2600.419922,2602.419922,1349780000,2602.419922,6878.109863,6890.02002,6873.740234,6889.160156,848520000,6889.160156,22390.140625,22567.199219,22381.009766,22550.849609,64800,22550.849609,29788.179688,29918.919922,29696.589844,29866.320313,1534288700,29866.320313,7417.200195,7425.200195,7389.5,7409.600098,545037100,7409.600098,64.579697,64.760002,64.537498,64.579399,0,64.579399,85.933998,85.933998,85.933998,85.933998,0,85.933998,0.580468,0.580468,0.580468,0.580468,0,0.580468,96.989998,97.209999,96.550003,96.669998,321900,94.368332,NA,NA,NA,NA,NA,NA
"77",2017-11-27,10361.049805,10407.150391,10340.200195,10399.549805,141900,10399.549805,2602.659912,2606.409912,2598.870117,2601.419922,3006860000,2601.419922,6889.910156,6897.430176,6867.890137,6878.52002,1773400000,6878.52002,22657.080078,22659.330078,22423.400391,22495.990234,66600,22495.990234,29857.650391,29859.109375,29610.960938,29686.189453,1485230700,29686.189453,7409.600098,7438.399902,7383.899902,7383.899902,636742900,7383.899902,64.544998,64.809998,64.345001,64.544998,0,64.544998,86.002701,86.002701,86.002701,86.002701,0,86.002701,0.577992,0.577992,0.577992,0.577992,0,0.577992,98.059998,98.129997,96.629997,97.230003,275100,94.915001,NA,NA,NA,NA,NA,NA
